#ATLAS3-SUSIM  13 Nov 1994.
#Wavelength in nm and Irradiance in W/m2/nm
#0.15 nm resolution (FWHM)
#Wavelength Irradiance
2.802600e+02 7.609600e-02
2.803100e+02 8.231400e-02
2.803600e+02 8.930100e-02
2.804100e+02 7.930800e-02
2.804600e+02 7.376800e-02
2.805100e+02 7.451000e-02
2.805600e+02 8.829200e-02
2.806100e+02 1.033800e-01
2.806600e+02 1.113900e-01
2.807100e+02 1.150700e-01
2.807600e+02 1.248600e-01
2.808100e+02 1.355100e-01
2.808600e+02 1.488100e-01
2.809100e+02 1.560900e-01
2.809600e+02 1.668300e-01
2.810100e+02 1.776900e-01
2.810600e+02 1.824700e-01
2.811100e+02 1.808500e-01
2.811600e+02 1.781300e-01
2.812100e+02 1.781900e-01
2.812600e+02 1.804900e-01
2.813100e+02 1.812100e-01
2.813600e+02 1.817200e-01
2.814100e+02 2.037700e-01
2.814600e+02 2.428900e-01
2.815100e+02 2.501400e-01
2.815600e+02 2.739900e-01
2.816100e+02 2.669300e-01
2.816600e+02 2.598500e-01
2.817100e+02 2.514800e-01
2.817600e+02 2.475300e-01
2.818100e+02 2.511800e-01
2.818600e+02 2.649100e-01
2.819100e+02 2.752200e-01
2.819600e+02 2.823800e-01
2.820100e+02 2.981300e-01
2.820600e+02 3.101800e-01
2.821100e+02 3.101100e-01
2.821600e+02 3.073500e-01
2.822100e+02 2.976600e-01
2.822600e+02 2.944700e-01
2.823100e+02 2.908000e-01
2.823600e+02 3.043200e-01
2.824100e+02 3.278600e-01
2.824600e+02 3.523600e-01
2.825100e+02 3.593100e-01
2.825600e+02 3.176700e-01
2.826100e+02 2.821800e-01
2.826600e+02 2.855900e-01
2.827100e+02 3.011500e-01
2.827600e+02 3.146200e-01
2.828100e+02 3.180000e-01
2.828600e+02 3.187100e-01
2.829100e+02 3.266000e-01
2.829600e+02 3.354000e-01
2.830100e+02 3.549100e-01
2.830600e+02 3.701300e-01
2.831100e+02 3.610700e-01
2.831600e+02 3.607700e-01
2.832100e+02 3.565800e-01
2.832600e+02 3.458500e-01
2.833100e+02 3.288000e-01
2.833600e+02 3.337700e-01
2.834100e+02 3.561500e-01
2.834600e+02 3.452500e-01
2.835100e+02 3.176900e-01
2.835600e+02 2.806700e-01
2.836100e+02 2.435800e-01
2.836600e+02 2.470900e-01
2.837100e+02 3.227100e-01
2.837600e+02 3.567300e-01
2.838100e+02 3.716600e-01
2.838600e+02 3.683800e-01
2.839100e+02 3.579100e-01
2.839600e+02 3.481200e-01
2.840100e+02 3.465100e-01
2.840600e+02 3.233800e-01
2.841100e+02 2.884200e-01
2.841600e+02 2.845100e-01
2.842100e+02 3.109900e-01
2.842600e+02 3.401300e-01
2.843100e+02 3.229400e-01
2.843600e+02 2.622800e-01
2.844100e+02 2.215300e-01
2.844600e+02 2.228900e-01
2.845100e+02 2.786300e-01
2.845600e+02 3.098900e-01
2.846100e+02 2.801700e-01
2.846600e+02 2.551100e-01
2.847100e+02 2.279500e-01
2.847600e+02 2.166400e-01
2.848100e+02 1.977200e-01
2.848600e+02 1.871500e-01
2.849100e+02 1.581000e-01
2.849600e+02 1.407500e-01
2.850100e+02 1.264300e-01
2.850600e+02 1.184200e-01
2.851100e+02 1.010000e-01
2.851600e+02 8.693100e-02
2.852100e+02 6.969000e-02
2.852600e+02 5.834600e-02
2.853100e+02 4.952800e-02
2.853600e+02 5.788100e-02
2.854100e+02 7.747600e-02
2.854600e+02 9.271100e-02
2.855100e+02 1.104600e-01
2.855600e+02 1.310900e-01
2.856100e+02 1.439200e-01
2.856600e+02 1.551100e-01
2.857100e+02 1.696500e-01
2.857600e+02 1.971600e-01
2.858100e+02 2.219900e-01
2.858600e+02 2.245300e-01
2.859100e+02 2.268400e-01
2.859600e+02 2.582700e-01
2.860100e+02 3.102300e-01
2.860600e+02 3.312400e-01
2.861100e+02 3.395900e-01
2.861600e+02 3.302200e-01
2.862100e+02 3.368300e-01
2.862600e+02 3.412200e-01
2.863100e+02 3.367300e-01
2.863600e+02 3.324200e-01
2.864100e+02 3.573500e-01
2.864600e+02 3.716800e-01
2.865100e+02 3.852500e-01
2.865600e+02 3.719300e-01
2.866100e+02 3.629300e-01
2.866600e+02 3.784900e-01
2.867100e+02 3.807200e-01
2.867600e+02 3.544300e-01
2.868100e+02 3.165000e-01
2.868600e+02 3.144800e-01
2.869100e+02 3.122700e-01
2.869600e+02 3.012200e-01
2.870100e+02 3.026800e-01
2.870600e+02 3.475700e-01
2.871100e+02 3.959000e-01
2.871600e+02 4.310000e-01
2.872100e+02 4.630400e-01
2.872600e+02 4.622000e-01
2.873100e+02 4.376700e-01
2.873600e+02 4.233600e-01
2.874100e+02 3.810300e-01
2.874600e+02 3.570200e-01
2.875100e+02 3.663500e-01
2.875600e+02 3.859900e-01
2.876100e+02 3.759500e-01
2.876600e+02 3.404000e-01
2.877100e+02 3.288300e-01
2.877600e+02 3.441600e-01
2.878100e+02 3.752300e-01
2.878600e+02 3.683100e-01
2.879100e+02 3.389600e-01
2.879600e+02 3.010800e-01
2.880100e+02 2.630500e-01
2.880600e+02 2.412000e-01
2.881100e+02 2.093900e-01
2.881600e+02 1.603500e-01
2.882100e+02 1.366700e-01
2.882600e+02 1.292400e-01
2.883100e+02 1.783900e-01
2.883600e+02 2.215400e-01
2.884100e+02 2.629900e-01
2.884600e+02 3.218400e-01
2.885100e+02 4.016600e-01
2.885600e+02 4.282800e-01
2.886100e+02 4.560200e-01
2.886600e+02 4.417000e-01
2.887100e+02 4.267000e-01
2.887600e+02 4.171100e-01
2.888100e+02 4.117700e-01
2.888600e+02 4.063400e-01
2.889100e+02 4.179800e-01
2.889600e+02 4.243800e-01
2.890100e+02 4.128600e-01
2.890600e+02 4.054600e-01
2.891100e+02 4.172700e-01
2.891600e+02 4.149700e-01
2.892100e+02 4.140700e-01
2.892600e+02 4.235800e-01
2.893100e+02 4.266400e-01
2.893600e+02 4.265100e-01
2.894100e+02 4.246900e-01
2.894600e+02 4.261600e-01
2.895100e+02 4.420400e-01
2.895600e+02 4.698100e-01
2.896100e+02 5.109000e-01
2.896600e+02 5.446300e-01
2.897100e+02 5.536400e-01
2.897600e+02 5.449900e-01
2.898100e+02 5.459600e-01
2.898600e+02 5.373900e-01
2.899100e+02 5.371000e-01
2.899600e+02 5.589300e-01
2.900100e+02 6.109400e-01
2.900600e+02 6.543100e-01
2.901100e+02 6.930900e-01
2.901600e+02 6.760700e-01
2.902100e+02 6.238600e-01
2.902600e+02 5.735000e-01
2.903100e+02 5.717600e-01
2.903600e+02 6.440200e-01
2.904100e+02 6.835800e-01
2.904600e+02 6.944900e-01
2.905100e+02 6.931800e-01
2.905600e+02 6.820200e-01
2.906100e+02 6.635100e-01
2.906600e+02 6.361700e-01
2.907100e+02 6.091200e-01
2.907600e+02 6.119000e-01
2.908100e+02 5.980100e-01
2.908600e+02 5.902300e-01
2.909100e+02 5.738800e-01
2.909600e+02 5.765500e-01
2.910100e+02 5.831200e-01
2.910600e+02 5.918500e-01
2.911100e+02 5.841200e-01
2.911600e+02 5.799700e-01
2.912100e+02 5.934500e-01
2.912600e+02 6.028100e-01
2.913100e+02 6.370100e-01
2.913600e+02 7.088200e-01
2.914100e+02 7.282500e-01
2.914600e+02 6.644900e-01
2.915100e+02 6.002400e-01
2.915600e+02 5.657800e-01
2.916100e+02 5.320500e-01
2.916600e+02 5.516400e-01
2.917100e+02 5.666900e-01
2.917600e+02 5.878400e-01
2.918100e+02 5.576100e-01
2.918600e+02 5.266300e-01
2.919100e+02 5.227800e-01
2.919600e+02 5.693100e-01
2.920100e+02 5.919100e-01
2.920600e+02 5.948200e-01
2.921100e+02 5.821400e-01
2.921600e+02 5.828800e-01
2.922100e+02 6.026700e-01
2.922600e+02 6.011400e-01
2.923100e+02 5.931100e-01
2.923600e+02 5.664900e-01
2.924100e+02 4.992300e-01
2.924600e+02 4.823200e-01
2.925100e+02 4.962200e-01
2.925600e+02 5.076500e-01
2.926100e+02 4.795900e-01
2.926600e+02 4.407500e-01
2.927100e+02 4.418500e-01
2.927600e+02 4.590800e-01
2.928100e+02 5.053000e-01
2.928600e+02 4.927900e-01
2.929100e+02 4.254800e-01
2.929600e+02 3.931600e-01
2.930100e+02 4.394500e-01
2.930600e+02 6.073600e-01
2.931100e+02 6.589200e-01
2.931600e+02 6.638200e-01
2.932100e+02 6.530900e-01
2.932600e+02 6.821300e-01
2.933100e+02 6.698900e-01
2.933600e+02 6.406600e-01
2.934100e+02 5.982700e-01
2.934600e+02 6.036700e-01
2.935100e+02 6.557400e-01
2.935600e+02 6.883200e-01
2.936100e+02 6.982300e-01
2.936600e+02 5.994200e-01
2.937100e+02 4.302100e-01
2.937600e+02 3.431300e-01
2.938100e+02 3.516000e-01
2.938600e+02 4.226900e-01
2.939100e+02 4.758500e-01
2.939600e+02 4.803500e-01
2.940100e+02 4.783600e-01
2.940600e+02 5.301500e-01
2.941100e+02 5.575100e-01
2.941600e+02 5.203500e-01
2.942100e+02 4.724000e-01
2.942600e+02 4.822500e-01
2.943100e+02 6.049700e-01
2.943600e+02 6.422300e-01
2.944100e+02 6.192700e-01
2.944600e+02 5.561800e-01
2.945100e+02 5.130700e-01
2.945600e+02 5.185700e-01
2.946100e+02 5.708700e-01
2.946600e+02 6.615400e-01
2.947100e+02 6.829200e-01
2.947600e+02 5.779300e-01
2.948100e+02 4.600800e-01
2.948600e+02 3.460500e-01
2.949100e+02 3.070000e-01
2.949600e+02 3.481500e-01
2.950100e+02 3.948200e-01
2.950600e+02 4.546200e-01
2.951100e+02 5.415000e-01
2.951600e+02 6.070400e-01
2.952100e+02 6.480000e-01
2.952600e+02 6.788600e-01
2.953100e+02 6.943800e-01
2.953600e+02 6.719400e-01
2.954100e+02 5.510900e-01
2.954600e+02 4.434100e-01
2.955100e+02 4.565600e-01
2.955600e+02 5.951000e-01
2.956100e+02 6.436600e-01
2.956600e+02 6.512500e-01
2.957100e+02 5.979100e-01
2.957600e+02 5.001700e-01
2.958100e+02 4.904400e-01
2.958600e+02 5.248200e-01
2.959100e+02 6.583800e-01
2.959600e+02 6.877300e-01
2.960100e+02 6.532200e-01
2.960600e+02 5.959500e-01
2.961100e+02 5.562700e-01
2.961600e+02 5.644600e-01
2.962100e+02 5.870000e-01
2.962600e+02 6.399100e-01
2.963100e+02 6.857700e-01
2.963600e+02 7.378400e-01
2.964100e+02 7.197500e-01
2.964600e+02 6.762300e-01
2.965100e+02 5.990400e-01
2.965600e+02 4.403700e-01
2.966100e+02 3.660400e-01
2.966600e+02 3.327300e-01
2.967100e+02 3.107100e-01
2.967600e+02 2.816900e-01
2.968100e+02 3.632900e-01
2.968600e+02 4.462500e-01
2.969100e+02 5.013600e-01
2.969600e+02 5.012400e-01
2.970100e+02 3.955000e-01
2.970600e+02 3.346200e-01
2.971100e+02 3.178700e-01
2.971600e+02 4.131300e-01
2.972100e+02 5.371300e-01
2.972600e+02 5.630700e-01
2.973100e+02 5.162400e-01
2.973600e+02 4.161700e-01
2.974100e+02 3.367500e-01
2.974600e+02 4.377600e-01
2.975100e+02 5.344600e-01
2.975600e+02 6.456100e-01
2.976100e+02 6.556700e-01
2.976600e+02 6.141300e-01
2.977100e+02 6.060000e-01
2.977600e+02 6.854500e-01
2.978100e+02 8.105800e-01
2.978600e+02 8.338300e-01
2.979100e+02 7.914900e-01
2.979600e+02 6.751100e-01
2.980100e+02 5.880500e-01
2.980600e+02 5.659300e-01
2.981100e+02 5.569000e-01
2.981600e+02 5.112900e-01
2.982100e+02 4.115300e-01
2.982600e+02 3.678800e-01
2.983100e+02 4.052200e-01
2.983600e+02 4.293300e-01
2.984100e+02 3.605500e-01
2.984600e+02 2.918700e-01
2.985100e+02 2.887800e-01
2.985600e+02 3.068900e-01
2.986100e+02 3.168100e-01
2.986600e+02 3.544900e-01
2.987100e+02 4.143300e-01
2.987600e+02 4.363600e-01
2.988100e+02 4.281800e-01
2.988600e+02 4.401700e-01
2.989100e+02 4.880900e-01
2.989600e+02 5.396100e-01
2.990100e+02 5.977400e-01
2.990600e+02 6.790500e-01
2.991100e+02 7.259500e-01
2.991600e+02 7.112500e-01
2.992100e+02 6.773000e-01
2.992600e+02 6.046200e-01
2.993100e+02 5.761800e-01
2.993600e+02 5.756600e-01
2.994100e+02 5.665300e-01
2.994600e+02 4.364700e-01
2.995100e+02 3.412200e-01
2.995600e+02 3.104900e-01
2.996100e+02 3.744300e-01
2.996600e+02 5.317600e-01
2.997100e+02 6.172700e-01
2.997600e+02 6.478200e-01
2.998100e+02 6.810100e-01
2.998600e+02 7.001300e-01
2.999100e+02 6.205000e-01
2.999600e+02 5.250900e-01
3.000100e+02 4.171900e-01
3.000600e+02 3.285600e-01
3.001100e+02 2.878700e-01
3.001600e+02 2.836300e-01
3.002100e+02 2.930900e-01
3.002600e+02 3.257000e-01
3.003100e+02 3.106700e-01
3.003600e+02 2.909300e-01
3.004100e+02 2.918000e-01
3.004600e+02 4.177200e-01
3.005100e+02 5.293700e-01
3.005600e+02 5.869300e-01
3.006100e+02 5.986700e-01
3.006600e+02 5.936300e-01
3.007100e+02 4.916500e-01
3.007600e+02 4.514600e-01
3.008100e+02 3.964300e-01
3.008600e+02 3.660400e-01
3.009100e+02 3.544500e-01
3.009600e+02 3.857600e-01
3.010100e+02 4.275700e-01
3.010600e+02 4.723900e-01
3.011100e+02 5.785600e-01
3.011600e+02 6.382500e-01
3.012100e+02 5.884800e-01
3.012600e+02 5.199400e-01
3.013100e+02 5.041000e-01
3.013600e+02 5.760400e-01
3.014100e+02 5.957700e-01
3.014600e+02 5.879500e-01
3.015100e+02 5.797700e-01
3.015600e+02 5.738200e-01
3.016100e+02 5.769100e-01
3.016600e+02 5.688300e-01
3.017100e+02 5.602100e-01
3.017600e+02 5.030700e-01
3.018100e+02 4.645200e-01
3.018600e+02 4.098400e-01
3.019100e+02 3.870600e-01
3.019600e+02 3.595900e-01
3.020100e+02 3.395100e-01
3.020600e+02 2.890700e-01
3.021100e+02 2.239800e-01
3.021600e+02 1.755000e-01
3.022100e+02 2.959800e-01
3.022600e+02 3.169400e-01
3.023100e+02 5.178600e-01
3.023600e+02 6.024900e-01
3.024100e+02 6.408000e-01
3.024600e+02 6.163900e-01
3.025100e+02 5.608100e-01
3.025600e+02 5.126400e-01
3.026100e+02 4.503100e-01
3.026600e+02 3.963800e-01
3.027100e+02 4.581600e-01
3.027600e+02 5.913200e-01
3.028100e+02 7.518900e-01
3.028600e+02 8.129000e-01
3.029100e+02 8.330000e-01
3.029600e+02 7.430200e-01
3.030100e+02 6.791100e-01
3.030600e+02 6.366500e-01
3.031100e+02 6.279900e-01
3.031600e+02 6.051600e-01
3.032100e+02 5.913300e-01
3.032600e+02 6.721400e-01
3.033100e+02 7.161800e-01
3.033600e+02 7.973800e-01
3.034100e+02 8.081100e-01
3.034600e+02 7.615900e-01
3.035100e+02 7.480400e-01
3.035600e+02 7.709400e-01
3.036100e+02 7.931100e-01
3.036600e+02 7.986200e-01
3.037100e+02 7.621200e-01
3.037600e+02 5.723300e-01
3.038100e+02 4.194100e-01
3.038600e+02 4.216900e-01
3.039100e+02 4.380300e-01
3.039600e+02 5.779400e-01
3.040100e+02 6.705100e-01
3.040600e+02 6.461200e-01
3.041100e+02 6.250300e-01
3.041600e+02 6.051800e-01
3.042100e+02 5.209900e-01
3.042600e+02 4.965800e-01
3.043100e+02 5.534200e-01
3.043600e+02 5.329900e-01
3.044100e+02 6.663900e-01
3.044600e+02 7.387000e-01
3.045100e+02 7.517900e-01
3.045600e+02 7.425300e-01
3.046100e+02 7.586000e-01
3.046600e+02 7.465200e-01
3.047100e+02 7.544100e-01
3.047600e+02 5.986700e-01
3.048100e+02 4.935200e-01
3.048600e+02 4.320100e-01
3.049100e+02 4.722800e-01
3.049600e+02 5.859400e-01
3.050100e+02 7.035900e-01
3.050600e+02 7.288800e-01
3.051100e+02 6.666500e-01
3.051600e+02 6.448400e-01
3.052100e+02 7.237100e-01
3.052600e+02 8.742200e-01
3.053100e+02 8.305800e-01
3.053600e+02 8.641700e-01
3.054100e+02 7.996100e-01
3.054600e+02 5.933800e-01
3.055100e+02 5.642900e-01
3.055600e+02 6.223300e-01
3.056100e+02 6.362700e-01
3.056600e+02 6.680700e-01
3.057100e+02 6.654800e-01
3.057600e+02 5.397900e-01
3.058100e+02 3.971900e-01
3.058600e+02 3.480000e-01
3.059100e+02 3.337900e-01
3.059600e+02 3.491600e-01
3.060100e+02 3.821800e-01
3.060600e+02 4.433300e-01
3.061100e+02 6.129000e-01
3.061600e+02 6.783600e-01
3.062100e+02 7.147100e-01
3.062600e+02 7.504900e-01
3.063100e+02 7.413500e-01
3.063600e+02 7.151300e-01
3.064100e+02 6.959900e-01
3.064600e+02 5.861900e-01
3.065100e+02 5.345400e-01
3.065600e+02 5.747700e-01
3.066100e+02 6.135500e-01
3.066600e+02 6.145700e-01
3.067100e+02 4.967400e-01
3.067600e+02 4.543200e-01
3.068100e+02 4.170200e-01
3.068600e+02 4.615600e-01
3.069100e+02 5.524500e-01
3.069600e+02 6.433600e-01
3.070100e+02 7.114900e-01
3.070600e+02 7.460100e-01
3.071100e+02 7.446900e-01
3.071600e+02 7.262900e-01
3.072100e+02 7.271300e-01
3.072600e+02 6.417000e-01
3.073100e+02 6.403800e-01
3.073600e+02 6.708300e-01
3.074100e+02 6.909100e-01
3.074600e+02 7.060400e-01
3.075100e+02 7.113000e-01
3.075600e+02 6.082200e-01
3.076100e+02 5.593100e-01
3.076600e+02 5.268100e-01
3.077100e+02 6.264400e-01
3.077600e+02 7.288700e-01
3.078100e+02 7.337400e-01
3.078600e+02 6.893900e-01
3.079100e+02 6.315300e-01
3.079600e+02 6.598800e-01
3.080100e+02 7.494300e-01
3.080600e+02 7.740400e-01
3.081100e+02 7.442000e-01
3.081600e+02 7.021000e-01
3.082100e+02 5.904000e-01
3.082600e+02 5.391400e-01
3.083100e+02 5.277500e-01
3.083600e+02 5.444000e-01
3.084100e+02 5.903800e-01
3.084600e+02 5.840100e-01
3.085100e+02 7.286000e-01
3.085600e+02 8.249600e-01
3.086100e+02 8.447600e-01
3.086600e+02 8.153600e-01
3.087100e+02 8.039500e-01
3.087600e+02 6.977200e-01
3.088100e+02 6.106800e-01
3.088600e+02 5.827600e-01
3.089100e+02 5.829600e-01
3.089600e+02 6.268500e-01
3.090100e+02 6.576000e-01
3.090600e+02 6.274600e-01
3.091100e+02 5.976000e-01
3.091600e+02 5.534900e-01
3.092100e+02 4.919700e-01
3.092600e+02 4.652900e-01
3.093100e+02 4.531000e-01
3.093600e+02 3.949500e-01
3.094100e+02 3.827700e-01
3.094600e+02 3.920300e-01
3.095100e+02 5.110600e-01
3.095600e+02 6.473000e-01
3.096100e+02 6.747400e-01
3.096600e+02 5.893700e-01
3.097100e+02 5.554000e-01
3.097600e+02 4.615600e-01
3.098100e+02 4.274400e-01
3.098600e+02 5.222500e-01
3.099100e+02 5.914600e-01
3.099600e+02 6.119200e-01
3.100100e+02 5.348800e-01
3.100600e+02 3.988800e-01
3.101100e+02 3.112100e-01
3.101600e+02 2.901800e-01
3.102100e+02 3.153100e-01
3.102600e+02 3.540000e-01
3.103100e+02 4.488300e-01
3.103600e+02 5.403700e-01
3.104100e+02 6.737700e-01
3.104600e+02 7.724900e-01
3.105100e+02 7.879600e-01
3.105600e+02 7.710600e-01
3.106100e+02 7.501900e-01
3.106600e+02 7.316400e-01
3.107100e+02 7.664700e-01
3.107600e+02 7.768600e-01
3.108100e+02 8.233400e-01
3.108600e+02 8.615900e-01
3.109100e+02 9.102800e-01
3.109600e+02 9.126200e-01
3.110100e+02 9.007500e-01
3.110600e+02 8.156900e-01
3.111100e+02 7.629100e-01
3.111600e+02 7.268500e-01
3.112100e+02 7.632900e-01
3.112600e+02 8.125200e-01
3.113100e+02 8.556600e-01
3.113600e+02 8.828700e-01
3.114100e+02 8.895500e-01
3.114600e+02 8.127500e-01
3.115100e+02 7.447800e-01
3.115600e+02 7.519800e-01
3.116100e+02 8.063600e-01
3.116600e+02 8.276000e-01
3.117100e+02 7.838900e-01
3.117600e+02 6.732300e-01
3.118100e+02 6.465000e-01
3.118600e+02 6.522500e-01
3.119100e+02 6.398100e-01
3.119600e+02 6.392500e-01
3.120100e+02 6.284800e-01
3.120600e+02 6.093700e-01
3.121100e+02 6.032200e-01
3.121600e+02 6.071700e-01
3.122100e+02 6.091400e-01
3.122600e+02 5.979700e-01
3.123100e+02 6.196400e-01
3.123600e+02 6.964300e-01
3.124100e+02 7.318100e-01
3.124600e+02 7.963000e-01
3.125100e+02 8.054500e-01
3.125600e+02 7.411900e-01
3.126100e+02 6.640000e-01
3.126600e+02 6.158900e-01
3.127100e+02 6.359100e-01
3.127600e+02 6.979000e-01
3.128100e+02 7.348900e-01
3.128600e+02 7.511900e-01
3.129100e+02 7.347100e-01
3.129600e+02 7.268400e-01
3.130100e+02 7.339400e-01
3.130600e+02 7.565300e-01
3.131100e+02 7.378400e-01
3.131600e+02 7.069300e-01
3.132100e+02 7.003000e-01
3.132600e+02 7.070100e-01
3.133100e+02 7.022200e-01
3.133600e+02 7.016300e-01
3.134100e+02 6.936400e-01
3.134600e+02 6.711400e-01
3.135100e+02 6.369900e-01
3.135600e+02 6.778300e-01
3.136100e+02 7.311000e-01
3.136600e+02 7.522400e-01
3.137100e+02 7.298300e-01
3.137600e+02 7.455100e-01
3.138100e+02 7.820400e-01
3.138600e+02 8.210200e-01
3.139100e+02 8.846100e-01
3.139600e+02 9.063900e-01
3.140100e+02 8.718700e-01
3.140600e+02 8.385200e-01
3.141100e+02 8.144600e-01
3.141600e+02 8.315100e-01
3.142100e+02 8.744800e-01
3.142600e+02 8.675000e-01
3.143100e+02 8.636800e-01
3.143600e+02 6.584000e-01
3.144100e+02 5.241000e-01
3.144600e+02 4.358700e-01
3.145100e+02 3.729800e-01
3.145600e+02 3.694500e-01
3.146100e+02 5.342400e-01
3.146600e+02 6.023400e-01
3.147100e+02 6.355100e-01
3.147600e+02 6.614500e-01
3.148100e+02 6.460100e-01
3.148600e+02 6.675900e-01
3.149100e+02 6.842000e-01
3.149600e+02 8.125200e-01
3.150100e+02 8.391400e-01
3.150600e+02 8.085600e-01
3.151100e+02 7.857800e-01
3.151600e+02 7.482000e-01
3.152100e+02 7.698200e-01
3.152600e+02 7.605800e-01
3.153100e+02 7.591300e-01
3.153600e+02 7.768000e-01
3.154100e+02 7.839600e-01
3.154600e+02 7.875000e-01
3.155100e+02 7.474500e-01
3.155600e+02 7.219500e-01
3.156100e+02 7.256000e-01
3.156600e+02 7.274100e-01
3.157100e+02 6.846000e-01
3.157600e+02 6.652100e-01
3.158100e+02 5.111400e-01
3.158600e+02 4.471700e-01
3.159100e+02 4.357900e-01
3.159600e+02 4.281800e-01
3.160100e+02 4.395300e-01
3.160600e+02 4.757300e-01
3.161100e+02 4.911900e-01
3.161600e+02 4.900700e-01
3.162100e+02 4.865000e-01
3.162600e+02 5.175200e-01
3.163100e+02 5.717900e-01
3.163600e+02 6.448400e-01
3.164100e+02 6.933100e-01
3.164600e+02 7.142600e-01
3.165100e+02 6.954700e-01
3.165600e+02 6.528400e-01
3.166100e+02 5.315900e-01
3.166600e+02 6.798700e-01
3.167100e+02 6.971500e-01
3.167600e+02 6.989400e-01
3.168100e+02 7.469700e-01
3.168600e+02 7.714900e-01
3.169100e+02 7.141400e-01
3.169600e+02 6.800100e-01
3.170100e+02 6.951200e-01
3.170600e+02 7.639400e-01
3.171100e+02 8.584900e-01
3.171600e+02 9.064100e-01
3.172100e+02 9.505500e-01
3.172600e+02 9.665600e-01
3.173100e+02 9.467300e-01
3.173600e+02 9.561500e-01
3.174100e+02 9.384300e-01
3.174600e+02 9.084900e-01
3.175100e+02 8.604300e-01
3.175600e+02 8.400900e-01
3.176100e+02 8.346600e-01
3.176600e+02 8.812200e-01
3.177100e+02 9.445800e-01
3.177600e+02 9.393200e-01
3.178100e+02 9.482600e-01
3.178600e+02 8.606300e-01
3.179100e+02 7.223800e-01
3.179600e+02 6.490300e-01
3.180100e+02 5.800500e-01
3.180600e+02 5.229400e-01
3.181100e+02 5.280900e-01
3.181600e+02 5.538800e-01
3.182100e+02 5.469800e-01
3.182600e+02 5.366900e-01
3.183100e+02 5.558600e-01
3.183600e+02 5.953800e-01
3.184100e+02 6.038300e-01
3.184600e+02 6.279800e-01
3.185100e+02 6.521900e-01
3.185600e+02 6.661900e-01
3.186100e+02 6.911700e-01
3.186600e+02 7.158200e-01
3.187100e+02 7.510400e-01
3.187600e+02 7.378200e-01
3.188100e+02 7.291000e-01
3.188600e+02 7.513800e-01
3.189100e+02 7.787200e-01
3.189600e+02 8.586500e-01
3.190100e+02 9.642500e-01
3.190600e+02 9.757100e-01
3.191100e+02 8.687800e-01
3.191600e+02 7.627800e-01
3.192100e+02 6.855400e-01
3.192600e+02 6.426500e-01
3.193100e+02 5.367400e-01
3.193600e+02 4.772800e-01
3.194100e+02 5.400600e-01
3.194600e+02 5.765700e-01
3.195100e+02 6.606200e-01
3.195600e+02 7.134200e-01
3.196100e+02 7.184500e-01
3.196600e+02 7.217400e-01
3.197100e+02 7.199400e-01
3.197600e+02 6.905900e-01
3.198100e+02 6.957500e-01
3.198600e+02 7.924300e-01
3.199100e+02 8.241600e-01
3.199600e+02 9.080600e-01
3.200100e+02 9.575000e-01
3.200600e+02 8.809100e-01
3.201100e+02 7.490800e-01
3.201600e+02 7.629600e-01
3.202100e+02 8.399300e-01
3.202600e+02 8.973900e-01
3.203100e+02 8.753000e-01
3.203600e+02 8.458300e-01
3.204100e+02 8.753900e-01
3.204600e+02 8.994100e-01
3.205100e+02 9.703200e-01
3.205600e+02 9.844600e-01
3.206100e+02 9.254500e-01
3.206600e+02 9.060200e-01
3.207100e+02 9.357600e-01
3.207600e+02 9.572400e-01
3.208100e+02 9.616400e-01
3.208600e+02 9.166200e-01
3.209100e+02 8.395400e-01
3.209600e+02 7.650400e-01
3.210100e+02 7.419100e-01
3.210600e+02 6.974200e-01
3.211100e+02 7.071800e-01
3.211600e+02 6.442900e-01
3.212100e+02 6.039400e-01
3.212600e+02 5.974400e-01
3.213100e+02 5.924600e-01
3.213600e+02 6.024900e-01
3.214100e+02 6.137500e-01
3.214600e+02 5.632400e-01
3.215100e+02 5.601100e-01
3.215600e+02 6.133900e-01
3.216100e+02 6.926500e-01
3.216600e+02 7.539800e-01
3.217100e+02 7.608700e-01
3.217600e+02 7.311400e-01
3.218100e+02 6.956100e-01
3.218600e+02 7.504600e-01
3.219100e+02 8.490600e-01
3.219600e+02 9.217100e-01
3.220100e+02 8.996900e-01
3.220600e+02 8.707500e-01
3.221100e+02 8.603100e-01
3.221600e+02 9.111000e-01
3.222100e+02 8.652700e-01
3.222600e+02 7.609700e-01
3.223100e+02 6.794400e-01
3.223600e+02 6.575200e-01
3.224100e+02 6.909000e-01
3.224600e+02 8.178300e-01
3.225100e+02 8.485800e-01
3.225600e+02 8.311200e-01
3.226100e+02 7.477800e-01
3.226600e+02 6.404100e-01
3.227100e+02 6.167200e-01
3.227600e+02 6.373100e-01
3.228100e+02 6.508500e-01
3.228600e+02 6.121600e-01
3.229100e+02 5.733900e-01
3.229600e+02 5.556300e-01
3.230100e+02 5.442200e-01
3.230600e+02 5.457100e-01
3.231100e+02 6.071200e-01
3.231600e+02 6.182800e-01
3.232100e+02 7.068400e-01
3.232600e+02 7.884700e-01
3.233100e+02 8.002000e-01
3.233600e+02 8.018500e-01
3.234100e+02 7.579900e-01
3.234600e+02 6.846700e-01
3.235100e+02 5.937200e-01
3.235600e+02 6.011700e-01
3.236100e+02 6.348100e-01
3.236600e+02 6.941700e-01
3.237100e+02 6.544200e-01
